,Name,Line
31801,dwight, mmm-hmm.
31802,michael, that was nice of you.
31803,dwight, this is to play when you bring a woman back to your hotel room.
31804,michael," oh, very thoughtful. a little mix to set the mood. delightful. pop that in."
31805,dwight," you're gonna like this. [dwight's voice on the cd] ""hello. this is dwight schrute. if you are listening to this you are a lucky woman michael has seduced. ah to be in your shoes. 'what's next?', you're probably wondering. don't be scared of you're night in heaven--"" [michael turns off cd]"
31806,michael, are you serious? you want me to play that for a woman coming to my room?
31807,dwight, yeah. it's practical.
31808,michael, no. no. that's not how it works.
31809,jim," niagara falls used to be, like, a spiritual experience for people. they stayed in tents and it blew their minds. it's really kitchy now, which is a lot of fun."
31810,front desk clerk, halpert... 
31811,jim, and beesly. tonight we're in two seperate rooms and tomorrow night is the honeymoon suite.
31812,front desk clerk, great.
31813,jim," i know. we're pretty excited, too."
31814,pam, can we take a look at the suite now?
31815,front desk clerk," oh, i'm sorry. somebody just checked in."
31816,pam, oh... is there another wedding at the hotel this weekend?
31817,front desk clerk," oh, no. just an individual. that man over there."
31818,andy, hey. i got the room the night before you guys. i'll break in the bed. [laughs]
31819,jim, i don't like that.
31820,pam," i'm gonna need the name and cell phone number of the housekeeper responsible for changing the sheets, please."
31821,michael, hello. reservation for michael scott.
31822,front desk clerk, one moment while i check.
31823,dwight, the proximity to the falls makes everything smell like a basement.
31824,michael, mmm-hmm.
31825,front desk clerk," i'm sorry, sir, but i'm not seeing you in here. when did you make your reservation?"
31826,michael, i don't have a reservation but i want a room in the halpert-beesly block of rooms.
31827,front desk clerk," oh, ok. unfortunately, sir, the block only applies to the rate. i'm afraid we're all sold out."
31828,dwight, dwight schrute. i have a reservation. confirmation number: romeo. tango. g7745.
31829,front desk clerk, yes. schrute.
31830,dwight, and i had spoken to teresa about a room with two safes?
31831,front desk clerk, sure. no problem.
31832,dwight, ok.
31833,front desk clerk," here's your key, mr. schrute."
31834,michael," dwight. dwight, dwight. i need to stay in your room."
31835,dwight, no way. what if i meet someone?
31836,michael," i'm staying in your--  come on, dwight."
31837,dwight, no. no.
31838,michael, i would do the same for you.
31839,dwight, you would?
31840,michael, yes.
31841,dwight, really?
31842,michael, yes... just go--
31843,dwight," wait a second. oh. no, no, no. this must be some kind of mistake. this reservation seems to be under an m. scott. this must be yours."
31844,michael, oh. thank god.
31845,dwight," oh no. now that i don't have a room, can i stay with you?"
31846,michael, um... no. and you know what? i would say yes but you can't. and i'll tell you why.
31847,dwight, please?
31848,michael," if i have a woman up there and things are getting amorous, she's going to get turned off if she looks in he bathroom and sees you brushing your teeth with butter and clay."
31849,dwight, mmm-hmm.
31850,michael, ok.
31851,dwight, ok. ok. a-ha-ha! [rips reservation out of michael's hand] that was a test. you have failed. for this is my room. you would not share with me.
31852,michael, i don't have a room?
31853,dwight, no you do not.
31854,michael, ok. 'oooh. you must pass the dungeon wisdom test.'
31855,dwight, it worked.
31856,michael, jerk.
31857,michael," when mary was denied a room at the inn... jesus was born. when michael was denied a room at the inn, we don't know what happens because that story hasn't been told yet."
31858,stanley, mr. and mrs. stanley hudson.
31859,michael, hey. stanley? can i stay in your room tonight?
31860,stanley, are you crazy? i brought cynthia with me.
31861,michael, not in the same bed. in the other bed.
31862,stanley, i got one queen size bed.
31863,michael, you... are... kidding me.
31864,stanley," a queen size bed is five feet wide. i am not five feet wide, michael."
31865,michael," i'm not a physics major, stanley. i'm just saying be careful. hey, guys. hey. could i stay in your room tonight?"
31866,erin, oh. gross.
31867,kelly, blow my brains out.
31868,michael, that's rude.
31869,toby," michael, i have one extra twin bed, if you want."
31870,michael," you are going to be slepping by yourself for the rest of your life, so you just get used to it."
31871,mr. halpert," so, which one is pam's grandma?"
31872,pam," oh, mema? she's the one in the teal suit. she's the only 80 year old with no smile wrinkles."
31873,jim," dad, remember, no mention of the baby, right?"
31874,mr. halpert, no.
31875,michael," yeah, yeah, yeah. she's very conservative. so, mum's the word."
31876,jim," mom, dad. this is michael scott."
31877,mr. halpert, oh.
31878,michael, how ya doin'?
31879,mr. halpert, hi.
31880,michael, nice to meet you.
31881,mr. halpert, nice to meet you.
31882,michael, who's doing a toast? i would like to go third. sort of bat clean up and--
31883,jim," michael, i thought we discussed that we would rather you not speak, like, at all. because it's just going to be blood relatives, i think."
31884,michael," [talking quietly, trying not to move his lips]that is seriously going to impeed my ability to hook up with your female relatives."
31885,jim, pretty sure everyone heard that.
31886,michael, didn't move my lips.
31887,pam," hey, mema."
31888,mema, i wasn't sure about your branch of the family. after i heard about your parent's divorce. but you and jim are just perfect. god bless you.
31889,pam, oh. thank you... but nobody's perfect.
31890,mema, well... i wouldn't care to live if i thought that.
31891,jim, mr. beesly. how are ya?
31892,mr. beesly, i'd like you to meet christy kelly.
31893,jim," oh. is this, uh, is this your niece?"
31894,mr. beesly, [laughs] no no. she's my girlfriend. hey? can you make room at the head table?
31895,dwight," from quarter three to quarter four up 17 percent, while his sales down two percent. it's all in the report."
31896,little girl, why would they make the bad man a boss if you're so much smarter?
31897,dwight," excellent question. because while i was busy trying to improve the company and make it a success, jim... the bad man was busy kissing the boss man's butt."
31898,kids, ewwww!
31899,dwight, that's right. it is ew. it is very ew.
31900,pam," oscar, kevin, this is my sister, penny. she's also my maid of honor."
31901,oscar, pleased to meet you.
31902,penny," i'm sorry, it's kevin. i thought it was gil?"
31903,kevin, she thought i was your boyfriend.
31904,oscar, you thought i was dating this? what the hell is wrong with you?
31905,pam," oscar, it was an honest mistake."
31906,oscar, him? him?
31907,kevin," oscar, i would be proud to date you."
31908,penny, i'm sorry.
31909,kevin, i'm not gay. i'm kevin.
31910,penny," nice to meet you, kevin."
31911,kevin, yes.
31912,oscar, you owe me and apology.
31913,penny, i'm so sorry.
31914,kevin, are you seeing anyone right now?
31915,pam, she has a boyfriend. he's out of town.
31916,kevin, cool.
31917,ryan, [to a girl sitting next to him] i was the youngest vp in the company history.
31918,meredith," more recently, he worked in a bowling alley. tell her one of your funny bowling alley stories."
31919,ryan, um... also--
